method,gt_instance_id,frame_id,gt_index,video,target_frame,metadata_frame,timestamp,quality_group,class_id,class,raw_detected,tracked_detected,raw_confidence,tracked_confidence,track_id,missed_frames_before_target,persisted_at_target,outcome
botsort_persist_3,video3/v03_20-20_f00210_t07.00_severe_blur/gt001,video3/v03_20-20_f00210_t07.00_severe_blur,1,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_3,video3/v03_20-20_f00210_t07.00_severe_blur/gt002,video3/v03_20-20_f00210_t07.00_severe_blur,2,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_3,video3/v03_20-20_f00210_t07.00_severe_blur/gt003,video3/v03_20-20_f00210_t07.00_severe_blur,3,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_3,video3/v03_20-20_f00210_t07.00_severe_blur/gt004,video3/v03_20-20_f00210_t07.00_severe_blur,4,video3,210,00210,07.00,severe_blur,60,dining table,False,False,,,,,False,still_missed
botsort_persist_5,video3/v03_20-20_f00210_t07.00_severe_blur/gt000,video3/v03_20-20_f00210_t07.00_severe_blur,0,video3,210,00210,07.00,severe_blur,0,person,False,False,,,,,False,still_missed
botsort_persist_5,video3/v03_20-20_f00210_t07.00_severe_blur/gt001,video3/v03_20-20_f00210_t07.00_severe_blur,1,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_5,video3/v03_20-20_f00210_t07.00_severe_blur/gt002,video3/v03_20-20_f00210_t07.00_severe_blur,2,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_5,video3/v03_20-20_f00210_t07.00_severe_blur/gt003,video3/v03_20-20_f00210_t07.00_severe_blur,3,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_5,video3/v03_20-20_f00210_t07.00_severe_blur/gt004,video3/v03_20-20_f00210_t07.00_severe_blur,4,video3,210,00210,07.00,severe_blur,60,dining table,False,False,,,,,False,still_missed
bytetrack,video3/v03_20-20_f00242_t08.07_severe_blur/gt000,video3/v03_20-20_f00242_t08.07_severe_blur,0,video3,242,00242,08.07,severe_blur,24,backpack,True,False,0.1515,,,,False,lost
bytetrack_persist_1,video3/v03_20-20_f00242_t08.07_severe_blur/gt000,video3/v03_20-20_f00242_t08.07_severe_blur,0,video3,242,00242,08.07,severe_blur,24,backpack,True,True,0.1515,0.1515,,0,False,both_detected
bytetrack_persist_3,video3/v03_20-20_f00242_t08.07_severe_blur/gt000,video3/v03_20-20_f00242_t08.07_severe_blur,0,video3,242,00242,08.07,severe_blur,24,backpack,True,True,0.1515,0.1515,,0,False,both_detected
bytetrack_persist_5,video3/v03_20-20_f00242_t08.07_severe_blur/gt000,video3/v03_20-20_f00242_t08.07_severe_blur,0,video3,242,00242,08.07,severe_blur,24,backpack,True,True,0.1515,0.1515,,0,False,both_detected
botsort,video3/v03_20-20_f00242_t08.07_severe_blur/gt000,video3/v03_20-20_f00242_t08.07_severe_blur,0,video3,242,00242,08.07,severe_blur,24,backpack,True,False,0.1515,,,,False,lost
botsort_persist_1,video3/v03_20-20_f00242_t08.07_severe_blur/gt000,video3/v03_20-20_f00242_t08.07_severe_blur,0,video3,242,00242,08.07,severe_blur,24,backpack,True,True,0.1515,0.1515,,0,False,both_detected
botsort_persist_3,video3/v03_20-20_f00242_t08.07_severe_blur/gt000,video3/v03_20-20_f00242_t08.07_severe_blur,0,video3,242,00242,08.07,severe_blur,24,backpack,True,True,0.1515,0.1515,,0,False,both_detected
botsort_persist_5,video3/v03_20-20_f00242_t08.07_severe_blur/gt000,video3/v03_20-20_f00242_t08.07_severe_blur,0,video3,242,00242,08.07,severe_blur,24,backpack,True,True,0.1515,0.1515,,0,False,both_detected
bytetrack,video4/v04_20-21_f00000_t00.00_clear/gt000,video4/v04_20-21_f00000_t00.00_clear,0,video4,0,00000,00.00,clear,0,person,True,True,0.9064,0.9046,1,0,False,both_detected
bytetrack,video4/v04_20-21_f00000_t00.00_clear/gt001,video4/v04_20-21_f00000_t00.00_clear,1,video4,0,00000,00.00,clear,0,person,True,True,0.7949,0.7678,2,0,False,both_detected
bytetrack,video4/v04_20-21_f00000_t00.00_clear/gt002,video4/v04_20-21_f00000_t00.00_clear,2,video4,0,00000,00.00,clear,56,chair,True,True,0.4822,0.5348,3,0,False,both_detected
bytetrack,video4/v04_20-21_f00000_t00.00_clear/gt003,video4/v04_20-21_f00000_t00.00_clear,3,video4,0,00000,00.00,clear,39,bottle,True,True,0.3823,0.427,5,0,False,both_detected
bytetrack,video4/v04_20-21_f00000_t00.00_clear/gt004,video4/v04_20-21_f00000_t00.00_clear,4,video4,0,00000,00.00,clear,56,chair,True,True,0.3697,0.3877,6,0,False,both_detected
bytetrack,video4/v04_20-21_f00000_t00.00_clear/gt005,video4/v04_20-21_f00000_t00.00_clear,5,video4,0,00000,00.00,clear,56,chair,True,False,0.2804,,,,False,lost
bytetrack,video4/v04_20-21_f00000_t00.00_clear/gt006,video4/v04_20-21_f00000_t00.00_clear,6,video4,0,00000,00.00,clear,24,backpack,True,True,0.2496,0.2588,7,0,False,both_detected
bytetrack,video4/v04_20-21_f00000_t00.00_clear/gt007,video4/v04_20-21_f00000_t00.00_clear,7,video4,0,00000,00.00,clear,56,chair,True,False,0.2337,,,,False,lost
bytetrack_persist_1,video4/v04_20-21_f00000_t00.00_clear/gt000,video4/v04_20-21_f00000_t00.00_clear,0,video4,0,00000,00.00,clear,0,person,True,True,0.9064,0.9064,,0,False,both_detected
bytetrack_persist_1,video4/v04_20-21_f00000_t00.00_clear/gt001,video4/v04_20-21_f00000_t00.00_clear,1,video4,0,00000,00.00,clear,0,person,True,True,0.7949,0.7949,,0,False,both_detected
bytetrack_persist_1,video4/v04_20-21_f00000_t00.00_clear/gt002,video4/v04_20-21_f00000_t00.00_clear,2,video4,0,00000,00.00,clear,56,chair,True,True,0.4822,0.4822,,0,False,both_detected
bytetrack_persist_1,video4/v04_20-21_f00000_t00.00_clear/gt003,video4/v04_20-21_f00000_t00.00_clear,3,video4,0,00000,00.00,clear,39,bottle,True,True,0.3823,0.3823,,0,False,both_detected
bytetrack_persist_1,video4/v04_20-21_f00000_t00.00_clear/gt004,video4/v04_20-21_f00000_t00.00_clear,4,video4,0,00000,00.00,clear,56,chair,True,True,0.3697,0.3697,,0,False,both_detected
bytetrack_persist_1,video4/v04_20-21_f00000_t00.00_clear/gt005,video4/v04_20-21_f00000_t00.00_clear,5,video4,0,00000,00.00,clear,56,chair,True,True,0.2804,0.2804,,0,False,both_detected
bytetrack_persist_1,video4/v04_20-21_f00000_t00.00_clear/gt006,video4/v04_20-21_f00000_t00.00_clear,6,video4,0,00000,00.00,clear,24,backpack,True,True,0.2496,0.2496,,0,False,both_detected
bytetrack_persist_1,video4/v04_20-21_f00000_t00.00_clear/gt007,video4/v04_20-21_f00000_t00.00_clear,7,video4,0,00000,00.00,clear,56,chair,True,True,0.2337,0.2337,,0,False,both_detected
bytetrack_persist_3,video4/v04_20-21_f00000_t00.00_clear/gt000,video4/v04_20-21_f00000_t00.00_clear,0,video4,0,00000,00.00,clear,0,person,True,True,0.9064,0.9064,,0,False,both_detected
bytetrack_persist_3,video4/v04_20-21_f00000_t00.00_clear/gt001,video4/v04_20-21_f00000_t00.00_clear,1,video4,0,00000,00.00,clear,0,person,True,True,0.7949,0.7949,,0,False,both_detected
bytetrack_persist_3,video4/v04_20-21_f00000_t00.00_clear/gt002,video4/v04_20-21_f00000_t00.00_clear,2,video4,0,00000,00.00,clear,56,chair,True,True,0.4822,0.4822,,0,False,both_detected
bytetrack_persist_3,video4/v04_20-21_f00000_t00.00_clear/gt003,video4/v04_20-21_f00000_t00.00_clear,3,video4,0,00000,00.00,clear,39,bottle,True,True,0.3823,0.3823,,0,False,both_detected
bytetrack_persist_3,video4/v04_20-21_f00000_t00.00_clear/gt004,video4/v04_20-21_f00000_t00.00_clear,4,video4,0,00000,00.00,clear,56,chair,True,True,0.3697,0.3697,,0,False,both_detected
bytetrack_persist_3,video4/v04_20-21_f00000_t00.00_clear/gt005,video4/v04_20-21_f00000_t00.00_clear,5,video4,0,00000,00.00,clear,56,chair,True,True,0.2804,0.2804,,0,False,both_detected
bytetrack_persist_3,video4/v04_20-21_f00000_t00.00_clear/gt006,video4/v04_20-21_f00000_t00.00_clear,6,video4,0,00000,00.00,clear,24,backpack,True,True,0.2496,0.2496,,0,False,both_detected
bytetrack_persist_3,video4/v04_20-21_f00000_t00.00_clear/gt007,video4/v04_20-21_f00000_t00.00_clear,7,video4,0,00000,00.00,clear,56,chair,True,True,0.2337,0.2337,,0,False,both_detected
bytetrack_persist_5,video4/v04_20-21_f00000_t00.00_clear/gt000,video4/v04_20-21_f00000_t00.00_clear,0,video4,0,00000,00.00,clear,0,person,True,True,0.9064,0.9064,,0,False,both_detected
bytetrack_persist_5,video4/v04_20-21_f00000_t00.00_clear/gt001,video4/v04_20-21_f00000_t00.00_clear,1,video4,0,00000,00.00,clear,0,person,True,True,0.7949,0.7949,,0,False,both_detected
bytetrack_persist_5,video4/v04_20-21_f00000_t00.00_clear/gt002,video4/v04_20-21_f00000_t00.00_clear,2,video4,0,00000,00.00,clear,56,chair,True,True,0.4822,0.4822,,0,False,both_detected
bytetrack_persist_5,video4/v04_20-21_f00000_t00.00_clear/gt003,video4/v04_20-21_f00000_t00.00_clear,3,video4,0,00000,00.00,clear,39,bottle,True,True,0.3823,0.3823,,0,False,both_detected
bytetrack_persist_5,video4/v04_20-21_f00000_t00.00_clear/gt004,video4/v04_20-21_f00000_t00.00_clear,4,video4,0,00000,00.00,clear,56,chair,True,True,0.3697,0.3697,,0,False,both_detected
bytetrack_persist_5,video4/v04_20-21_f00000_t00.00_clear/gt005,video4/v04_20-21_f00000_t00.00_clear,5,video4,0,00000,00.00,clear,56,chair,True,True,0.2804,0.2804,,0,False,both_detected
bytetrack_persist_5,video4/v04_20-21_f00000_t00.00_clear/gt006,video4/v04_20-21_f00000_t00.00_clear,6,video4,0,00000,00.00,clear,24,backpack,True,True,0.2496,0.2496,,0,False,both_detected
bytetrack_persist_5,video4/v04_20-21_f00000_t00.00_clear/gt007,video4/v04_20-21_f00000_t00.00_clear,7,video4,0,00000,00.00,clear,56,chair,True,True,0.2337,0.2337,,0,False,both_detected
botsort,video4/v04_20-21_f00000_t00.00_clear/gt000,video4/v04_20-21_f00000_t00.00_clear,0,video4,0,00000,00.00,clear,0,person,True,True,0.9064,0.9046,1,0,False,both_detected
botsort,video4/v04_20-21_f00000_t00.00_clear/gt001,video4/v04_20-21_f00000_t00.00_clear,1,video4,0,00000,00.00,clear,0,person,True,True,0.7949,0.7678,2,0,False,both_detected
botsort,video4/v04_20-21_f00000_t00.00_clear/gt002,video4/v04_20-21_f00000_t00.00_clear,2,video4,0,00000,00.00,clear,56,chair,True,True,0.4822,0.5348,3,0,False,both_detected
botsort,video4/v04_20-21_f00000_t00.00_clear/gt003,video4/v04_20-21_f00000_t00.00_clear,3,video4,0,00000,00.00,clear,39,bottle,True,True,0.3823,0.427,5,0,False,both_detected
botsort,video4/v04_20-21_f00000_t00.00_clear/gt004,video4/v04_20-21_f00000_t00.00_clear,4,video4,0,00000,00.00,clear,56,chair,True,True,0.3697,0.3877,6,0,False,both_detected
botsort,video4/v04_20-21_f00000_t00.00_clear/gt005,video4/v04_20-21_f00000_t00.00_clear,5,video4,0,00000,00.00,clear,56,chair,True,False,0.2804,,,,False,lost
botsort,video4/v04_20-21_f00000_t00.00_clear/gt006,video4/v04_20-21_f00000_t00.00_clear,6,video4,0,00000,00.00,clear,24,backpack,True,True,0.2496,0.2588,7,0,False,both_detected
botsort,video4/v04_20-21_f00000_t00.00_clear/gt007,video4/v04_20-21_f00000_t00.00_clear,7,video4,0,00000,00.00,clear,56,chair,True,False,0.2337,,,,False,lost
botsort_persist_1,video4/v04_20-21_f00000_t00.00_clear/gt000,video4/v04_20-21_f00000_t00.00_clear,0,video4,0,00000,00.00,clear,0,person,True,True,0.9064,0.9064,,0,False,both_detected
botsort_persist_1,video4/v04_20-21_f00000_t00.00_clear/gt001,video4/v04_20-21_f00000_t00.00_clear,1,video4,0,00000,00.00,clear,0,person,True,True,0.7949,0.7949,,0,False,both_detected
botsort_persist_1,video4/v04_20-21_f00000_t00.00_clear/gt002,video4/v04_20-21_f00000_t00.00_clear,2,video4,0,00000,00.00,clear,56,chair,True,True,0.4822,0.4822,,0,False,both_detected
botsort_persist_1,video4/v04_20-21_f00000_t00.00_clear/gt003,video4/v04_20-21_f00000_t00.00_clear,3,video4,0,00000,00.00,clear,39,bottle,True,True,0.3823,0.3823,,0,False,both_detected
botsort_persist_1,video4/v04_20-21_f00000_t00.00_clear/gt004,video4/v04_20-21_f00000_t00.00_clear,4,video4,0,00000,00.00,clear,56,chair,True,True,0.3697,0.3697,,0,False,both_detected
botsort_persist_1,video4/v04_20-21_f00000_t00.00_clear/gt005,video4/v04_20-21_f00000_t00.00_clear,5,video4,0,00000,00.00,clear,56,chair,True,True,0.2804,0.2804,,0,False,both_detected
botsort_persist_1,video4/v04_20-21_f00000_t00.00_clear/gt006,video4/v04_20-21_f00000_t00.00_clear,6,video4,0,00000,00.00,clear,24,backpack,True,True,0.2496,0.2496,,0,False,both_detected
botsort_persist_1,video4/v04_20-21_f00000_t00.00_clear/gt007,video4/v04_20-21_f00000_t00.00_clear,7,video4,0,00000,00.00,clear,56,chair,True,True,0.2337,0.2337,,0,False,both_detected
botsort_persist_3,video4/v04_20-21_f00000_t00.00_clear/gt000,video4/v04_20-21_f00000_t00.00_clear,0,video4,0,00000,00.00,clear,0,person,True,True,0.9064,0.9064,,0,False,both_detected
botsort_persist_3,video4/v04_20-21_f00000_t00.00_clear/gt001,video4/v04_20-21_f00000_t00.00_clear,1,video4,0,00000,00.00,clear,0,person,True,True,0.7949,0.7949,,0,False,both_detected
botsort_persist_3,video4/v04_20-21_f00000_t00.00_clear/gt002,video4/v04_20-21_f00000_t00.00_clear,2,video4,0,00000,00.00,clear,56,chair,True,True,0.4822,0.4822,,0,False,both_detected
botsort_persist_3,video4/v04_20-21_f00000_t00.00_clear/gt003,video4/v04_20-21_f00000_t00.00_clear,3,video4,0,00000,00.00,clear,39,bottle,True,True,0.3823,0.3823,,0,False,both_detected
botsort_persist_3,video4/v04_20-21_f00000_t00.00_clear/gt004,video4/v04_20-21_f00000_t00.00_clear,4,video4,0,00000,00.00,clear,56,chair,True,True,0.3697,0.3697,,0,False,both_detected
botsort_persist_3,video4/v04_20-21_f00000_t00.00_clear/gt005,video4/v04_20-21_f00000_t00.00_clear,5,video4,0,00000,00.00,clear,56,chair,True,True,0.2804,0.2804,,0,False,both_detected
botsort_persist_3,video4/v04_20-21_f00000_t00.00_clear/gt006,video4/v04_20-21_f00000_t00.00_clear,6,video4,0,00000,00.00,clear,24,backpack,True,True,0.2496,0.2496,,0,False,both_detected
botsort_persist_3,video4/v04_20-21_f00000_t00.00_clear/gt007,video4/v04_20-21_f00000_t00.00_clear,7,video4,0,00000,00.00,clear,56,chair,True,True,0.2337,0.2337,,0,False,both_detected
botsort_persist_5,video4/v04_20-21_f00000_t00.00_clear/gt000,video4/v04_20-21_f00000_t00.00_clear,0,video4,0,00000,00.00,clear,0,person,True,True,0.9064,0.9064,,0,False,both_detected
botsort_persist_5,video4/v04_20-21_f00000_t00.00_clear/gt001,video4/v04_20-21_f00000_t00.00_clear,1,video4,0,00000,00.00,clear,0,person,True,True,0.7949,0.7949,,0,False,both_detected
botsort_persist_5,video4/v04_20-21_f00000_t00.00_clear/gt002,video4/v04_20-21_f00000_t00.00_clear,2,video4,0,00000,00.00,clear,56,chair,True,True,0.4822,0.4822,,0,False,both_detected
botsort_persist_5,video4/v04_20-21_f00000_t00.00_clear/gt003,video4/v04_20-21_f00000_t00.00_clear,3,video4,0,00000,00.00,clear,39,bottle,True,True,0.3823,0.3823,,0,False,both_detected
botsort_persist_5,video4/v04_20-21_f00000_t00.00_clear/gt004,video4/v04_20-21_f00000_t00.00_clear,4,video4,0,00000,00.00,clear,56,chair,True,True,0.3697,0.3697,,0,False,both_detected
botsort_persist_5,video4/v04_20-21_f00000_t00.00_clear/gt005,video4/v04_20-21_f00000_t00.00_clear,5,video4,0,00000,00.00,clear,56,chair,True,True,0.2804,0.2804,,0,False,both_detected
botsort_persist_5,video4/v04_20-21_f00000_t00.00_clear/gt006,video4/v04_20-21_f00000_t00.00_clear,6,video4,0,00000,00.00,clear,24,backpack,True,True,0.2496,0.2496,,0,False,both_detected
botsort_persist_5,video4/v04_20-21_f00000_t00.00_clear/gt007,video4/v04_20-21_f00000_t00.00_clear,7,video4,0,00000,00.00,clear,56,chair,True,True,0.2337,0.2337,,0,False,both_detected
bytetrack,video4/v04_20-21_f00038_t01.27_clear/gt000,video4/v04_20-21_f00038_t01.27_clear,0,video4,38,00038,01.27,clear,0,person,True,True,0.8876,0.8829,1,0,False,both_detected
bytetrack,video4/v04_20-21_f00038_t01.27_clear/gt001,video4/v04_20-21_f00038_t01.27_clear,1,video4,38,00038,01.27,clear,24,backpack,True,True,0.384,0.3999,4,0,False,both_detected
bytetrack,video4/v04_20-21_f00038_t01.27_clear/gt002,video4/v04_20-21_f00038_t01.27_clear,2,video4,38,00038,01.27,clear,39,bottle,True,False,0.2586,,,,False,lost
bytetrack,video4/v04_20-21_f00038_t01.27_clear/gt003,video4/v04_20-21_f00038_t01.27_clear,3,video4,38,00038,01.27,clear,24,backpack,True,False,0.1587,,,,False,lost
bytetrack,video4/v04_20-21_f00038_t01.27_clear/gt004,video4/v04_20-21_f00038_t01.27_clear,4,video4,38,00038,01.27,clear,56,chair,False,False,,,,,False,still_missed
bytetrack,video4/v04_20-21_f00038_t01.27_clear/gt005,video4/v04_20-21_f00038_t01.27_clear,5,video4,38,00038,01.27,clear,0,person,False,False,,,,,False,still_missed
bytetrack,video4/v04_20-21_f00038_t01.27_clear/gt006,video4/v04_20-21_f00038_t01.27_clear,6,video4,38,00038,01.27,clear,56,chair,False,False,,,,,False,still_missed
bytetrack,video4/v04_20-21_f00038_t01.27_clear/gt007,video4/v04_20-21_f00038_t01.27_clear,7,video4,38,00038,01.27,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_1,video4/v04_20-21_f00038_t01.27_clear/gt000,video4/v04_20-21_f00038_t01.27_clear,0,video4,38,00038,01.27,clear,0,person,True,True,0.8876,0.8876,,0,False,both_detected
bytetrack_persist_1,video4/v04_20-21_f00038_t01.27_clear/gt001,video4/v04_20-21_f00038_t01.27_clear,1,video4,38,00038,01.27,clear,24,backpack,True,True,0.384,0.384,,0,False,both_detected
bytetrack_persist_1,video4/v04_20-21_f00038_t01.27_clear/gt002,video4/v04_20-21_f00038_t01.27_clear,2,video4,38,00038,01.27,clear,39,bottle,True,True,0.2586,0.2586,,0,False,both_detected
bytetrack_persist_1,video4/v04_20-21_f00038_t01.27_clear/gt003,video4/v04_20-21_f00038_t01.27_clear,3,video4,38,00038,01.27,clear,24,backpack,True,True,0.1587,0.1587,,0,False,both_detected
bytetrack_persist_1,video4/v04_20-21_f00038_t01.27_clear/gt004,video4/v04_20-21_f00038_t01.27_clear,4,video4,38,00038,01.27,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_1,video4/v04_20-21_f00038_t01.27_clear/gt005,video4/v04_20-21_f00038_t01.27_clear,5,video4,38,00038,01.27,clear,0,person,False,False,,,,,False,still_missed
bytetrack_persist_1,video4/v04_20-21_f00038_t01.27_clear/gt006,video4/v04_20-21_f00038_t01.27_clear,6,video4,38,00038,01.27,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_1,video4/v04_20-21_f00038_t01.27_clear/gt007,video4/v04_20-21_f00038_t01.27_clear,7,video4,38,00038,01.27,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_3,video4/v04_20-21_f00038_t01.27_clear/gt000,video4/v04_20-21_f00038_t01.27_clear,0,video4,38,00038,01.27,clear,0,person,True,True,0.8876,0.8876,,0,False,both_detected
bytetrack_persist_3,video4/v04_20-21_f00038_t01.27_clear/gt001,video4/v04_20-21_f00038_t01.27_clear,1,video4,38,00038,01.27,clear,24,backpack,True,True,0.384,0.384,,0,False,both_detected
bytetrack_persist_3,video4/v04_20-21_f00038_t01.27_clear/gt002,video4/v04_20-21_f00038_t01.27_clear,2,video4,38,00038,01.27,clear,39,bottle,True,True,0.2586,0.2586,,0,False,both_detected
bytetrack_persist_3,video4/v04_20-21_f00038_t01.27_clear/gt003,video4/v04_20-21_f00038_t01.27_clear,3,video4,38,00038,01.27,clear,24,backpack,True,True,0.1587,0.1587,,0,False,both_detected
bytetrack_persist_3,video4/v04_20-21_f00038_t01.27_clear/gt004,video4/v04_20-21_f00038_t01.27_clear,4,video4,38,00038,01.27,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_3,video4/v04_20-21_f00038_t01.27_clear/gt005,video4/v04_20-21_f00038_t01.27_clear,5,video4,38,00038,01.27,clear,0,person,False,False,,,,,False,still_missed
bytetrack_persist_3,video4/v04_20-21_f00038_t01.27_clear/gt006,video4/v04_20-21_f00038_t01.27_clear,6,video4,38,00038,01.27,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_3,video4/v04_20-21_f00038_t01.27_clear/gt007,video4/v04_20-21_f00038_t01.27_clear,7,video4,38,00038,01.27,clear,56,chair,False,False,,,,,False,still_missed
